job_id,submit_epoch_ms,total_pending_x,pending_gpus_x,job_type,start_epoch_ms,total_running,running_gpus_x,wait_ms,wait_seconds,wait_minutes,label_long_wait,wait_threshold_p90,pending_ratio,queue_depth_norm,fragmentation_score,congestion_score,total_pending_y,pending_gpus_y,running_gpus_y,gpu_nodes_alloc,gpu_nodes_total,util_gpu_mean,util_gpu_std,util_gpu_max,util_mem_mean,util_mem_std,util_mem_max,temp_c_mean,temp_c_max,power_w_mean,power_w_max,mem_used_mb_mean,mem_used_mb_max,mem_total_mb_first,power_efficiency,mem_pressure,job_type_encoded
176,1770352302000,66,66,short,1770352337000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.9850746268656716,0.1132075471698113,0.8,0.6679921148972121,66,66,1,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.966666666666665,26.0,9.118333333333334,9.98,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
146,1770352303000,65,65,medium,1770352435000,2,2,132000,132.0,2.2,0,133.0,0.9701492537313432,0.111492281303602,0.8,0.6615073858836179,65,65,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.119166666666668,10.75,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
177,1770352338000,61,61,medium,1770352471000,2,2,133000,133.0,2.216666666666667,0,133.0,0.9682539682539684,0.104631217838765,0.5,0.5686909526532168,61,61,2,5,10,0.0,0.0,0.0,0.0,0.0,0.0,25.575,26.0,9.147416666666668,10.87,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
179,1770352436000,74,74,medium,1770352569000,2,2,133000,133.0,2.216666666666667,0,133.0,0.9736842105263158,0.1269296740994854,0.4,0.547552586440372,74,74,2,6,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.166,11.15,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
130,1770352472000,77,77,medium,1770352605000,2,2,133000,133.0,2.216666666666667,0,133.0,0.9746835443037974,0.1320754716981132,0.8,0.6694960592309529,77,77,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.391666666666666,26.0,9.242833333333332,11.07,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
153,1770352570000,81,81,short,1770352605000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.9759036144578314,0.1389365351629502,0.7,0.6420424063320177,81,81,2,3,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.228666666666667,10.55,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
183,1770352606000,80,80,memheavy,1770352673000,2,2,67000,67.0,1.1166666666666667,0,133.0,0.975609756097561,0.137221269296741,0.8,0.6714102832280466,80,80,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.283333333333335,26.0,9.177,11.17,1.0,1.0,15360.0,0.0,6.510416666666667e-05,4
184,1770352606000,80,80,memheavy,1770352673000,2,2,67000,67.0,1.1166666666666667,0,133.0,0.975609756097561,0.137221269296741,0.8,0.6714102832280466,80,80,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.160833333333333,10.45,1.0,1.0,15360.0,0.0,6.510416666666667e-05,4
189,1770352674000,78,78,medium,1770352807000,2,2,133000,133.0,2.216666666666667,0,133.0,0.975,0.1337907375643224,0.8,0.6701372212692968,78,78,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.55,26.0,9.18575,11.17,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
190,1770352675000,78,78,medium,1770352807000,2,2,132000,132.0,2.2,0,133.0,0.975,0.1337907375643224,0.8,0.6701372212692968,78,78,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.286166666666666,11.24,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
124,1770352809000,83,83,long,1770353137000,2,2,328000,328.0,5.466666666666667,1,133.0,0.976470588235294,0.1423670668953688,0.7,0.6432983553627283,83,83,2,3,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.1711,11.15,1.0,1.0,15360.0,0.0,6.510416666666667e-05,2
160,1770352809000,83,83,long,1770353137000,2,2,328000,328.0,5.466666666666667,1,133.0,0.976470588235294,0.1423670668953688,0.7,0.6432983553627283,83,83,2,3,10,0.0,0.0,0.0,0.0,0.0,0.0,25.316666666666663,26.0,9.262866666666667,11.17,1.0,1.0,15360.0,0.0,6.510416666666667e-05,2
162,1770353138000,102,102,burst,1770353156000,2,2,18000,18.0,0.3,0,133.0,0.9807692307692308,0.1749571183533447,0.8,0.6847948278136957,102,102,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.145333333333332,10.54,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
143,1770353138000,102,102,long,1770353466000,2,2,328000,328.0,5.466666666666667,1,133.0,0.9807692307692308,0.1749571183533447,0.8,0.6847948278136957,102,102,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.33,26.0,9.155066666666666,11.17,1.0,1.0,15360.0,0.0,6.510416666666667e-05,2
163,1770353158000,98,98,burst,1770353176000,2,2,18000,18.0,0.3,0,133.0,0.98,0.1680960548885077,0.5,0.5924288164665523,98,98,2,5,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.179333333333334,10.55,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
167,1770353177000,97,97,burst,1770353195000,2,2,18000,18.0,0.3,0,133.0,0.9797979797979798,0.1663807890222984,0.5,0.5918334286258815,97,97,2,5,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.212,10.65,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
168,1770353197000,99,99,burst,1770353215000,2,2,18000,18.0,0.3,0,133.0,0.9801980198019802,0.1698113207547169,0.8,0.6830226041472072,99,99,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.292,10.85,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
201,1770353216000,93,93,burst,1770353234000,2,2,18000,18.0,0.3,0,133.0,0.9789473684210528,0.1595197255574614,0.3,0.5294348650356595,93,93,2,7,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.239333333333333,10.45,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
207,1770353236000,92,92,short,1770353270000,2,2,34000,34.0,0.5666666666666667,0,133.0,0.9787234042553192,0.1578044596912521,0.3,0.5288306996095034,92,92,2,7,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.153666666666668,10.35,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
208,1770353271000,111,111,medium,1770353404000,2,2,133000,133.0,2.216666666666667,0,133.0,0.9823008849557522,0.1903945111492281,0.8,0.6900387073270693,111,111,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.991666666666667,20.0,9.254083333333334,11.25,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
170,1770353405000,105,105,burst,1770353424000,2,2,19000,19.0,0.3166666666666666,0,133.0,0.9813084112149532,0.1801029159519725,0.3,0.5365542392715731,105,105,2,7,10,0.0,0.0,0.0,0.0,0.0,0.0,19.8,20.0,9.365333333333332,10.65,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
149,1770353425000,104,104,burst,1770353443000,2,2,18000,18.0,0.3,0,133.0,0.981132075471698,0.1783876500857633,0.3,0.5359691252144082,104,104,2,7,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.246666666666666,10.55,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
211,1770353445000,114,114,burst,1770353463000,2,2,18000,18.0,0.3,0,133.0,0.9827586206896552,0.1955403087478559,0.8,0.6917655409002188,114,114,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.312666666666669,11.04,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
212,1770353464000,113,113,burst,1770353482000,2,2,18000,18.0,0.3,0,133.0,0.982608695652174,0.1938250428816466,0.8,0.6911909911253635,113,113,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.185333333333334,10.35,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
213,1770353467000,112,112,burst,1770353486000,2,2,19000,19.0,0.3166666666666666,0,133.0,0.9824561403508772,0.1921097770154373,0.8,0.690615389244982,112,112,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.066666666666663,26.0,9.201333333333334,10.28,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
214,1770353484000,111,111,burst,1770353502000,2,2,18000,18.0,0.3,0,133.0,0.9823008849557522,0.1903945111492281,0.8,0.6900387073270693,111,111,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.311333333333334,11.15,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
215,1770353487000,110,110,burst,1770353505000,2,2,18000,18.0,0.3,0,133.0,0.9821428571428572,0.1886792452830188,0.8,0.6894609164420484,110,110,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.133333333333333,26.0,9.272666666666668,10.67,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
216,1770353503000,109,109,burst,1770353522000,2,2,19000,19.0,0.3166666666666666,0,133.0,0.981981981981982,0.1869639794168096,0.8,0.6888819866178357,109,109,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.207333333333334,10.45,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
217,1770353507000,108,108,burst,1770353525000,2,2,18000,18.0,0.3,0,133.0,0.9818181818181818,0.1852487135506003,0.8,0.6883018867924529,108,108,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.066666666666663,26.0,9.459333333333335,10.87,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
218,1770353523000,104,104,burst,1770353541000,2,2,18000,18.0,0.3,0,133.0,0.981132075471698,0.1783876500857633,0.5,0.5959691252144083,104,104,2,5,10,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.246,10.35,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
222,1770353526000,103,103,short,1770353561000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.9809523809523808,0.176672384219554,0.5,0.5953826676468186,103,103,2,5,10,0.0,0.0,0.0,0.0,0.0,0.0,25.2,26.0,9.393,10.47,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
223,1770353542000,102,102,short,1770353577000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.9807692307692308,0.1749571183533447,0.5,0.5947948278136957,102,102,2,5,10,0.0,0.0,0.0,0.0,0.0,0.0,19.866666666666667,20.0,9.315333333333331,10.95,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
224,1770353562000,104,104,short,1770353597000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.981132075471698,0.1783876500857633,0.8,0.6859691252144082,104,104,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.466666666666665,26.0,9.448333333333332,10.97,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
225,1770353578000,103,103,short,1770353613000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.9809523809523808,0.176672384219554,0.8,0.6853826676468187,103,103,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.766666666666666,20.0,9.265,10.94,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
135,1770353598000,97,97,memheavy,1770353665000,2,2,67000,67.0,1.1166666666666667,0,133.0,0.9797979797979798,0.1663807890222984,0.3,0.5318334286258815,97,97,2,7,10,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,26.0,9.341833333333334,10.97,1.0,1.0,15360.0,0.0,6.510416666666667e-05,4
150,1770353614000,96,96,burst,1770353632000,2,2,18000,18.0,0.3,0,133.0,0.979591836734694,0.1646655231560892,0.3,0.5312363916407044,96,96,2,7,10,0.0,0.0,0.0,0.0,0.0,0.0,19.733333333333334,20.0,9.159333333333333,10.35,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
151,1770353633000,108,108,burst,1770353652000,2,2,19000,19.0,0.3166666666666666,0,133.0,0.9818181818181818,0.1852487135506003,0.8,0.6883018867924529,108,108,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,20.0,9.284666666666668,10.94,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
226,1770353653000,107,107,medium,1770353786000,2,2,133000,133.0,2.216666666666667,0,133.0,0.981651376146789,0.1835334476843911,0.8,0.6877205847640329,107,107,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.591666666666665,20.0,9.105583333333334,10.85,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
227,1770353666000,106,106,medium,1770353799000,2,2,133000,133.0,2.216666666666667,0,133.0,0.9814814814814816,0.1818181818181818,0.8,0.6871380471380472,106,106,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.725,26.0,9.194666666666668,10.87,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
228,1770353787000,102,102,medium,1770353920000,2,2,133000,133.0,2.216666666666667,0,133.0,0.9807692307692308,0.1749571183533447,0.5,0.5947948278136957,102,102,2,5,10,0.0,0.0,0.0,0.0,0.0,0.0,19.05,20.0,9.18,11.14,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
152,1770353800000,99,99,burst,1770353818000,2,2,18000,18.0,0.3,0,133.0,0.9801980198019802,0.1698113207547169,0.3,0.5330226041472071,99,99,2,7,10,0.0,0.0,0.0,0.0,0.0,0.0,25.6,26.0,9.133333333333333,10.17,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
233,1770353820000,108,108,memheavy,1770353887000,2,2,67000,67.0,1.1166666666666667,0,133.0,0.9818181818181818,0.1852487135506003,0.3,0.5383018867924528,108,108,2,7,10,0.0,0.0,0.0,0.0,0.0,0.0,25.25,26.0,9.203833333333334,11.17,1.0,1.0,15360.0,0.0,6.510416666666667e-05,4
234,1770353888000,112,112,memheavy,1770353956000,2,2,68000,68.0,1.1333333333333333,0,133.0,0.9824561403508772,0.1921097770154373,0.8,0.690615389244982,112,112,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.166666666666668,26.0,9.211666666666668,10.98,1.0,1.0,15360.0,0.0,6.510416666666667e-05,4
235,1770353921000,111,111,memheavy,1770353988000,2,2,67000,67.0,1.1166666666666667,0,133.0,0.9823008849557522,0.1903945111492281,0.8,0.6900387073270693,111,111,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.142333333333331,10.75,1.0,1.0,15360.0,0.0,6.510416666666667e-05,4
236,1770353957000,110,110,memheavy,1770354024000,2,2,67000,67.0,1.1166666666666667,0,133.0,0.9821428571428572,0.1886792452830188,0.8,0.6894609164420484,110,110,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.116666666666667,26.0,9.095833333333331,10.17,1.0,1.0,15360.0,0.0,6.510416666666667e-05,4
139,1770353989000,111,111,medium,1770354122000,2,2,133000,133.0,2.216666666666667,0,133.0,0.9823008849557522,0.1903945111492281,0.0,0.4500387073270693,111,111,2,10,10,0.0,0.0,0.0,0.0,0.0,0.0,19.058333333333337,20.0,9.298,10.95,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
191,1770354025000,118,118,long,1770354354000,2,2,329000,329.0,5.483333333333333,1,133.0,0.9833333333333332,0.2024013722126929,0.8,0.6940537449971411,118,118,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.383333333333333,26.0,9.2504,10.97,1.0,1.0,15360.0,0.0,6.510416666666667e-05,2
192,1770354124000,117,117,long,1770354452000,2,2,328000,328.0,5.466666666666667,1,133.0,0.9831932773109244,0.2006861063464837,0.8,0.6934831428283148,117,117,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.190733333333332,11.14,1.0,1.0,15360.0,0.0,6.510416666666667e-05,2
248,1770354355000,137,137,burst,1770354373000,2,2,18000,18.0,0.3,0,133.0,0.9856115107913668,0.2349914236706689,0.8,0.7047420314177475,137,137,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.8,26.0,9.124666666666666,9.77,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
200,1770354374000,128,128,burst,1770354393000,2,2,19000,19.0,0.3166666666666666,0,133.0,0.9846153846153848,0.2195540308747856,0.0,0.4597123631085896,128,128,2,10,10,0.0,0.0,0.0,0.0,0.0,0.0,25.933333333333337,26.0,9.211333333333334,11.07,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
250,1770354394000,135,135,burst,1770354412000,2,2,18000,18.0,0.3,0,133.0,0.9854014598540146,0.2315608919382504,0.8,0.703628851523081,135,135,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,26.0,9.289333333333332,11.16,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
251,1770354413000,134,134,short,1770354448000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.9852941176470588,0.2298456260720411,0.8,0.7030713348804359,134,134,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.566666666666663,26.0,9.178333333333336,10.77,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
252,1770354449000,133,133,medium,1770354582000,2,2,133000,133.0,2.216666666666667,0,133.0,0.9851851851851852,0.2281303602058319,0.8,0.7025131821358237,133,133,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.366666666666667,26.0,9.165083333333332,11.07,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
253,1770354453000,132,132,long,1770354781000,2,2,328000,328.0,5.466666666666667,1,133.0,0.9850746268656716,0.2264150943396226,0.8,0.7019543790481555,132,132,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.211,11.04,1.0,1.0,15360.0,0.0,6.510416666666667e-05,2
166,1770354583000,139,139,burst,1770354602000,2,2,19000,19.0,0.3166666666666666,0,133.0,0.9858156028368794,0.2384219554030874,0.8,0.705852827755678,139,139,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.466666666666665,26.0,9.289333333333332,10.56,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
202,1770354603000,138,138,short,1770354637000,2,2,34000,34.0,0.5666666666666667,0,133.0,0.9857142857142858,0.2367066895368782,0.8,0.7052977211467778,138,138,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.1,26.0,9.274,10.96,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
203,1770354639000,137,137,medium,1770354771000,2,2,132000,132.0,2.2,0,133.0,0.9856115107913668,0.2349914236706689,0.8,0.7047420314177475,137,137,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,25.466666666666665,26.0,9.222916666666666,11.16,1.0,1.0,15360.0,0.0,6.510416666666667e-05,1
204,1770354773000,138,138,long,1770355101000,2,2,328000,328.0,5.466666666666667,1,133.0,0.9857142857142858,0.2367066895368782,0.0,0.4652977211467778,138,138,2,10,10,0.0,0.0,0.0,0.0,0.0,0.0,25.60333333333333,26.0,9.263733333333333,11.16,1.0,1.0,15360.0,0.0,6.510416666666667e-05,2
266,1770354782000,137,137,burst,1770354801000,2,2,19000,19.0,0.3166666666666666,0,133.0,0.9856115107913668,0.2349914236706689,0.0,0.4647420314177474,137,137,2,10,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.254666666666669,10.55,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
267,1770354802000,144,144,burst,1770354820000,2,2,18000,18.0,0.3,0,133.0,0.9863013698630136,0.2469982847341338,0.8,0.7086200333654455,144,144,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.179333333333334,10.45,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
268,1770354821000,143,143,burst,1770354840000,2,2,19000,19.0,0.3166666666666666,0,133.0,0.986206896551724,0.2452830188679245,0.8,0.708067664281067,143,143,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.172666666666666,10.45,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
269,1770354841000,142,142,burst,1770354859000,2,2,18000,18.0,0.3,0,133.0,0.9861111111111112,0.2435677530017152,0.8,0.707514770344959,142,142,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.23,10.25,1.0,1.0,15360.0,0.0,6.510416666666667e-05,3
270,1770354860000,141,141,short,1770354895000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.986013986013986,0.241852487135506,0.8,0.7069613405462463,141,141,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.21,10.75,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
271,1770354896000,140,140,short,1770354931000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.9859154929577464,0.2401372212692967,0.8,0.7064073635638877,140,140,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.33,11.15,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
272,1770354932000,149,149,short,1770354967000,2,2,35000,35.0,0.5833333333333334,0,133.0,0.9867549668874172,0.2555746140651801,0.8,0.7113743709745209,149,149,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.165666666666668,10.55,1.0,1.0,15360.0,0.0,6.510416666666667e-05,0
